page_id	name	urlslug	ID	ALIGN	EYE	HAIR	SEX	GSM	ALIVE	APPEARANCES	FIRST APPEARANCE	Year	lon	lat
487176	Frank Rone (Earth-616)	\/Frank_Rone_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	May-43	1943	-95.43824962032262	37.885434140642246
489350	Franz Papp (Earth-616)	\/Franz_Papp_(Earth-616)	Public Identity	Bad Characters			Male Characters		Deceased Characters	1	Jul-43	1943	73.65329626221737	85.11556958560584
490224	Fritz Bruck (Earth-616)	\/Fritz_Bruck_(Earth-616)	Public Identity	Bad Characters		Blond Hair	Male Characters		Deceased Characters	1	Sep-43	1943	90.87590029608293	9.424752654096139
486311	Fritz von Bock (Earth-616)	\/Fritz_von_Bock_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Living Characters	1	Apr-43	1943	29.002657559195285	13.416357671081613
491047	Fungi (Earth-616)	\/Fungi_(Earth-616)	Secret Identity	Bad Characters			Male Characters		Deceased Characters	1	Oct-43	1943	170.5278521858953	-69.47390366802622
491276	Gaines (Quiz Show Host) (Earth-616)	\/Gaines_(Quiz_Show_Host)_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Oct-43	1943	-90.25464664639685	-41.253128462818715
491043	General Nikki (Earth-616)	\/General_Nikki_(Earth-616)	Public Identity	Bad Characters		Grey Hair	Male Characters		Deceased Characters	1	Sep-43	1943	146.51546475434128	-83.95738627021225
486322	General Tsaki (Earth-616)	\/General_Tsaki_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Mar-43	1943	-130.14089172203165	-1.6124225811196595
486939	Gossip (Earth-616)	\/Gossip_(Earth-616)	Public Identity	Good Characters					Living Characters	1	May-43	1943	-103.79076418177144	-37.106234100831266
489745	Great Varda (Earth-616)	\/Great_Varda_(Earth-616)	Public Identity	Bad Characters		Brown Hair	Male Characters		Deceased Characters	1	Jul-43	1943	-58.588738047277815	-0.7337581979619756
492460	Hans Groitzig (Earth-616)	\/Hans_Groitzig_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Dec-43	1943	-22.43380773336915	37.21539111082049
492699	Hawk (Nazi) (Earth-616)	\/Hawk_(Nazi)_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Dec-43	1943	11.840079848607047	-2.863646956872728
486301	Heinrich Himmelman (Earth-616)	\/Heinrich_Himmelman_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Apr-43	1943	31.087321017189367	65.3705329465063
485748	Hercules (Empowered Marvel Boy) (Earth-616)	\/Hercules_(Empowered_Marvel_Boy)_(Earth-616)	Secret Identity	Good Characters			Male Characters		Living Characters	1	Mar-43	1943	-1.9380302150574096	64.85751282232707
491269	Hermann Schmidt (Earth-616)	\/Hermann_Schmidt_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Oct-43	1943	48.90048106750925	-71.50764310018229
485911	Herr Blutcher (Earth-616)	\/Herr_Blutcher_(Earth-616)	Public Identity	Bad Characters		Brown Hair	Male Characters		Living Characters	1	Mar-43	1943	-139.82677002342	28.65469026794669
485012	Herr Brunder (Earth-616)	\/Herr_Brunder_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Feb-43	1943	-64.68541813093746	-15.582562631038684
485418	Herr Ekker (Earth-616)	\/Herr_Ekker_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Deceased Characters	1	Mar-43	1943	-17.379253998724067	-24.22981473873176
490359	Herr Radder (Earth-616)	\/Herr_Radder_(Earth-616)	Public Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Sep-43	1943	138.6103297013663	47.779677035237256
492780	Herr Schmutz (Earth-616)	\/Herr_Schmutz_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Living Characters	1	Dec-43	1943	103.20116847153457	-50.511719286374756
486911	Herr Von Richter (Earth-616)	\/Herr_Von_Richter_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	May-43	1943	-91.43306578376327	37.474753670968866
490321	Herr Wolf (Earth-616)	\/Herr_Wolf_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Living Characters	1	Sep-43	1943	80.06106113939956	72.15219036162907
492703	Hideki Tojo (Earth-616)	\/Hideki_Tojo_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	-93.67217625390339	-30.14519420633973
484212	Horace Smith (Earth-616)	\/Horace_Smith_(Earth-616)	Public Identity	Bad Characters		Blond Hair	Male Characters		Deceased Characters	1	Jan-43	1943	-117.1611	32.7157
486529	Iko Akakowa (Earth-616)	\/Iko_Akakowa_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Apr-43	1943	-41.88050340912082	-56.077782370730944
484940	Izan (Captain America Foe) (Earth-616)	\/Izan_(Captain_America_Foe)_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Feb-43	1943	-117.1611	32.7157
490222	James Carlin (Earth-616)	\/James_Carlin_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Sep-43	1943	-131.73029859303045	-52.04306975837793
491835	Janice Perry (Earth-616)	\/Janice_Perry_(Earth-616)	Public Identity	Good Characters		Auburn Hair	Female Characters		Living Characters	1	Dec-43	1943	-158.87066236422623	28.734496115718002
490051	Jeeper (Earth-616)	\/Jeeper_(Earth-616)	Secret Identity	Bad Characters					Living Characters	1	Aug-43	1943	-117.1611	32.7157
491702	Jessica Hobbs (Earth-616)	\/Jessica_Hobbs_(Earth-616)	Public Identity	Good Characters		Brown Hair	Female Characters		Living Characters	1	Nov-43	1943	35.51742374042604	-47.723784583760136
487877	Joe Scarpone (Earth-616)	\/Joe_Scarpone_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Jun-43	1943	-41.29438024717004	-84.71831991900824
753004	John Adams (WWII US envoy) (Earth-616)	\/John_Adams_(WWII_US_envoy)_(Earth-616)	Public Identity	Good Characters		White Hair	Male Characters		Living Characters	1	Sep-43	1943	99.64532449042326	-84.53707293112954
489784	Jonathan Torgson (Earth-616)	\/Jonathan_Torgson_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Aug-43	1943	-167.4446635601728	-82.34228149459392
491704	Kangaroo (WWII) (Earth-616)	\/Kangaroo_(WWII)_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Nov-43	1943	-117.1611	32.7157
490318	Karl Gluten (Earth-616)	\/Karl_Gluten_(Earth-616)	No Dual Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Sep-43	1943	159.04063198632247	-32.695460964458604
487167	Killer Beasts (Earth-616)	\/Killer_Beasts_(Earth-616)	Secret Identity	Bad Characters					Deceased Characters	1	May-43	1943	-64.89508379451377	-82.42794979352294
490045	King and Queen of Barnyard Valley (Earth-616)	\/King_and_Queen_of_Barnyard_Valley_(Earth-616)	Secret Identity	Good Characters					Living Characters	1	Aug-43	1943	-106.31509845565112	-60.36469557198582
491278	King and Queen of Cards (Earth-616)	\/King_and_Queen_of_Cards_(Earth-616)	Secret Identity	Good Characters					Living Characters	1	Oct-43	1943	-117.1611	32.7157
489356	King and Queen of Time (Earth-616)	\/King_and_Queen_of_Time_(Earth-616)	Public Identity	Good Characters		White Hair			Living Characters	1	Jul-43	1943	-19.77381521815562	-41.03233383590904
486359	King of Castle Island (Earth-616)	\/King_of_Castle_Island_(Earth-616)	Secret Identity	Bad Characters		Brown Hair	Male Characters		Deceased Characters	1	Mar-43	1943	168.49127682422187	-12.500802478486662
490211	Kioto (Earth-616)	\/Kioto_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Sep-43	1943	54.92175433160406	-39.53156824320725
491049	Kriss Lout (Earth-616)	\/Kriss_Lout_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Living Characters	1	Oct-43	1943	48.83127460453264	65.99050224574302
485913	Kuhomai (Earth-616)	\/Kuhomai_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Mar-43	1943	-117.1611	32.7157
485420	Kurt Schnell (Earth-616)	\/Kurt_Schnell_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Mar-43	1943	-142.23515108591317	-2.9198981156887527
19653	Lee Bradford (Earth-616)	\/Lee_Bradford_(Earth-616)	Public Identity	Good Characters			Male Characters		Living Characters	1	Mar-43	1943	-38.936813496703394	64.55645317878808
489364	Leme Tel (Earth-616)	\/Leme_Tel_(Earth-616)	Secret Identity	Good Characters		White Hair	Male Characters		Living Characters	1	Jul-43	1943	20.4572315294686	68.97762654912168
491283	Lucky Wilson (Earth-616)	\/Lucky_Wilson_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Oct-43	1943	78.40356262885217	53.414782048610704
491712	Mad Boar (Earth-616)	\/Mad_Boar_(Earth-616)	Secret Identity	Bad Characters		Blond Hair	Male Characters		Deceased Characters	1	Nov-43	1943	6.875926377627678	-6.4600981195529386
485919	Madam Satan (Earth-616)	\/Madam_Satan_(Earth-616)	Secret Identity	Bad Characters		Blond Hair	Female Characters		Living Characters	1	Mar-43	1943	-147.79323869197142	-39.742743810057235
490136	Mal Elber (Earth-616)	\/Mal_Elber_(Earth-616)	Secret Identity	Bad Characters		Green Hair	Male Characters		Deceased Characters	1	Sep-43	1943	-143.83974883260902	-65.79940656853861
492982	Marshal Ito (Earth-616)	\/Marshal_Ito_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	65.4811704408522	-17.03956757153604
490213	Marshall Kronin (Earth-616)	\/Marshall_Kronin_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Sep-43	1943	112.16033744279133	37.94352468183595
491844	Maso Katoro (Earth-616)	\/Maso_Katoro_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	177.8949902820745	-23.891938784606907
486967	Maxie Muggs (Earth-616)	\/Maxie_Muggs_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	May-43	1943	-93.51163434805267	17.571668565688313
492667	Michael Vornin (Earth-616)	\/Michael_Vornin_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	-106.69048600990307	89.2043958284367
491595	Mole-Man (Earth-616)	\/Mole-Man_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Nov-43	1943	163.2032467542703	84.4355936080494
491857	Mongoose (Nazi) (Earth-616)	\/Mongoose_(Nazi)_(Earth-616)	Secret Identity	Bad Characters		Grey Hair	Male Characters		Living Characters	1	Dec-43	1943	148.05752482569773	-62.58533017769354
485015	Monster of Negley Hall (Earth-616)	\/Monster_of_Negley_Hall_(Earth-616)	Secret Identity	Bad Characters		Blond Hair	Male Characters		Living Characters	1	Feb-43	1943	113.2132423013598	-63.209178254512516
490036	Moonface (Earth-616)	\/Moonface_(Earth-616)		Bad Characters		Blond Hair	Male Characters		Deceased Characters	1	Aug-43	1943	-146.72063408530553	-75.54476783199588
491825	Mother Wong (Earth-616)	\/Mother_Wong_(Earth-616)	Public Identity	Good Characters		Grey Hair	Female Characters		Living Characters	1	Dec-43	1943	19.03024632156402	21.345217288003013
492672	Nichi (Earth-616)	\/Nichi_(Earth-616)	Public Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Dec-43	1943	-151.0091723979542	-60.30305846370633
492701	Nogatmi (Earth-616)	\/Nogatmi_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	-123.14004091306514	-89.3456253736531
487157	Oberst von Steibel (Earth-616)	\/Oberst_von_Steibel_(Earth-616)	Public Identity	Bad Characters			Male Characters		Living Characters	1	May-43	1943	89.23098083501782	56.529215333068635
490138	Ogor (Earth-616)	\/Ogor_(Earth-616)	Public Identity	Bad Characters		Brown Hair	Male Characters		Deceased Characters	1	Sep-43	1943	10.505777187421387	-80.29043559767001
489776	Olaf Olsen (Earth-616)	\/Olaf_Olsen_(Earth-616)	Secret Identity	Neutral Characters		Brown Hair	Male Characters		Deceased Characters	1	Aug-43	1943	-89.88478771656841	20.624244125674153
489358	Once-Upon-a-Time (Earth-616)	\/Once-Upon-a-Time_(Earth-616)	Secret Identity	Good Characters		White Hair	Male Characters		Living Characters	1	Jul-43	1943	124.79447198343473	54.34422744195393
490134	Ottokar Meltzer (Earth-616)	\/Ottokar_Meltzer_(Earth-616)	Secret Identity	Bad Characters	Green Eyes	Green Hair	Male Characters		Living Characters	1	Sep-43	1943	94.77574535164183	-11.848699920308476
487837	Pepe Manero (Earth-616)	\/Pepe_Manero_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Jun-43	1943	37.612739832709536	35.064635369214415
490042	Pete Porker (Earth-616)	\/Pete_Porker_(Earth-616)	Secret Identity	Good Characters		Pink Hair	Male Characters		Living Characters	1	Aug-43	1943	10.734407048374067	51.19955890811295
489781	Peter Blankemann (Earth-616)	\/Peter_Blankemann_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Aug-43	1943	-130.7612192921021	-52.22734600300771
754175	Philo Baker (Earth-616)	\/Philo_Baker_(Earth-616)	Public Identity	Neutral Characters		White Hair	Male Characters		Living Characters	1	Mar-43	1943	37.81511098184333	-41.66213691981336
491633	Professor Fear (Earth-616)	\/Professor_Fear_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Living Characters	1	Nov-43	1943	67.71714577408622	72.01721239338772
486031	Professor Jameson (Earth-616)	\/Professor_Jameson_(Earth-616)	Secret Identity	Bad Characters		White Hair	Male Characters		Living Characters	1	Apr-43	1943	130.77090029076442	-47.58647887819372
490038	Professor Jerg (Earth-616)	\/Professor_Jerg_(Earth-616)	Public Identity	Bad Characters		Brown Hair	Male Characters		Living Characters	1	Aug-43	1943	-78.00261502379786	-77.97208348042895
684105	Professor Kraut (Earth-616)	\/Professor_Kraut_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Living Characters	1	Jan-43	1943	131.95017117960475	-87.49811856268285
486932	Professor Rocher (Earth-616)	\/Professor_Rocher_(Earth-616)	Public Identity	Bad Characters		Bald	Male Characters		Living Characters	1	May-43	1943	-86.96311867287369	-68.40949588698531
489773	Professor Schultz (Earth-616)	\/Professor_Schultz_(Earth-616)	Public Identity	Bad Characters		Brown Hair	Male Characters		Deceased Characters	1	Aug-43	1943	117.73227515094902	-67.82593403637253
486925	Professor Tang (Earth-616)	\/Professor_Tang_(Earth-616)	Public Identity	Bad Characters		White Hair	Male Characters		Deceased Characters	1	May-43	1943	-128.53447859614835	-17.44185062980796
490316	Purple Terror (Earth-616)	\/Purple_Terror_(Earth-616)	Secret Identity	Bad Characters			Male Characters		Living Characters	1	Sep-43	1943	145.9579535117706	-84.71273126760843
489801	Rabbit (Nazi) (Earth-616)	\/Rabbit_(Nazi)_(Earth-616)	Secret Identity	Bad Characters		Grey Hair	Male Characters		Living Characters	1	Jun-43	1943	-117.1611	32.7157
492775	Ratter (Nazi) (Earth-616)	\/Ratter_(Nazi)_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Dec-43	1943	116.60211454243642	-80.75546403514481
486514	Richardo Bennett (Earth-616)	\/Richardo_Bennett_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Apr-43	1943	122.41646976473947	22.27473559295575
484147	Ring (Nazi) (Earth-616)	\/Ring_(Nazi)_(Earth-616)	Secret Identity	Bad Characters		Bald	Male Characters		Deceased Characters	1	Jan-43	1943	-117.1611	32.7157
486518	Robin Hood (Earth-616)	\/Robin_Hood_(Earth-616)	Secret Identity	Good Characters			Male Characters		Living Characters	1	Apr-43	1943	110.56844468764723	-30.31322680889491
250718	Rockford Rico (Earth-616)	\/Rockford_Rico_(Earth-616)		Bad Characters		Bald	Male Characters		Living Characters	1	Feb-43	1943	16.037672446746996	-4.365569495525733
490361	Ruby Yen (Earth-616)	\/Ruby_Yen_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	Sep-43	1943	-125.42379803381648	-43.22985619125508
487171	Sagayo (Earth-616)	\/Sagayo_(Earth-616)	Public Identity	Bad Characters		Grey Hair	Male Characters		Deceased Characters	1	May-43	1943	-152.09648964392133	6.908680724304972
485413	Sandman (Nowhere) (Earth-616)	\/Sandman_(Nowhere)_(Earth-616)	Secret Identity	Neutral Characters		White Hair	Male Characters		Living Characters	1	Mar-43	1943	-105.0661624543557	80.37095244019301
485917	Satan (Destroyer Foe) (Earth-616)	\/Satan_(Destroyer_Foe)_(Earth-616)		Bad Characters	Red Eyes	Red Hair	Male Characters		Living Characters	1	Mar-43	1943	-107.82770157681612	67.18820104062652
487761	Seni Karlan (Earth-616)	\/Seni_Karlan_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Jun-43	1943	-14.293367162544996	17.377397561596254
487674	Sewer Man (Earth-616)	\/Sewer_Man_(Earth-616)	Secret Identity	Bad Characters		Brown Hair	Male Characters		Deceased Characters	1	Jun-43	1943	92.60691424357975	40.37438200188498
486935	Shirley Booth (Earth-616)	\/Shirley_Booth_(Earth-616)	Public Identity	Good Characters		Brown Hair	Female Characters		Living Characters	1	May-43	1943	-117.1611	32.7157
491706	Sim Altona (Earth-616)	\/Sim_Altona_(Earth-616)	Secret Identity	Bad Characters		Black Hair	Male Characters		Deceased Characters	1	Nov-43	1943	-103.36372235711306	-47.055292487194635
492462	Slate (Nazi) (Earth-616)	\/Slate_(Nazi)_(Earth-616)		Bad Characters		Black Hair	Male Characters		Living Characters	1	Dec-43	1943	-45.38711168965699	-39.183152462542594
489749	Slick Warner (Earth-616)	\/Slick_Warner_(Earth-616)		Bad Characters		Black Hair	Male Characters		Living Characters	1	Jul-43	1943	75.5100044020055	-51.62906027240279
486949	Snake-Eye Smith (Earth-616)	\/Snake-Eye_Smith_(Earth-616)	Public Identity	Bad Characters		Black Hair	Male Characters		Living Characters	1	May-43	1943	-157.86082901123496	-89.33118800961584
486047	Sol Harriman (Earth-616)	\/Sol_Harriman_(Earth-616)	Secret Identity	Bad Characters		Blond Hair	Male Characters		Living Characters	1	Mar-43	1943	-16.148829826056414	17.07997414181763
